# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  162       6.295380987142e-10       1.347932759564e-13      -5.929404962228e-12       1.134984764480e-15       2.691248386223e-12       5.014194197485e-13      -3.203335946217e-15 
  163       6.334860395633e-10       1.335784684214e-13      -5.893449389245e-12       1.150521823828e-15       2.643435900396e-12       4.946095498771e-13      -3.142971563776e-15 
  164       6.373935617876e-10       1.323288695571e-13      -5.853938288635e-12       1.166192550981e-15       2.596777945095e-12       4.879246907429e-13      -3.082919291435e-15 
  165       6.412593437800e-10       1.310470475774e-13      -5.810853498540e-12       1.181997323331e-15       2.551235768271e-12       4.813587819423e-13      -3.023123790944e-15 
  166       6.450820338296e-10       1.297356924241e-13      -5.764178928377e-12       1.197936506290e-15       2.506765710430e-12       4.749050704991e-13      -2.963524773975e-15 
  167       6.488602496308e-10       1.283976174289e-13      -5.713900598882e-12       1.214010453047e-15       2.463319111096e-12       4.685560977221e-13      -2.904056910739e-15 
  168       6.525925777908e-10       1.270357609754e-13      -5.660006682161e-12       1.230219504314e-15       2.420842215272e-12       4.623036860629e-13      -2.844649738590e-15 
  169       6.562775733384e-10       1.256531881610e-13      -5.602487541741e-12       1.246563988079e-15       2.379276079900e-12       4.561389259740e-13      -2.785227570642e-15 
  170       6.599137592323e-10       1.242530924588e-13      -5.541335772618e-12       1.263044219358e-15       2.338556480329e-12       4.500521627661e-13      -2.725709404378e-15 
  171       6.634997237426e-10       1.228387006966e-13      -5.476545516063e-12       1.279660386441e-15       2.298626908091e-12       4.440351682110e-13      -2.666030420378e-15 
  172       6.670344227383e-10       1.214129756230e-13      -5.408110256099e-12       1.296412199516e-15       2.259478976257e-12       4.380878860542e-13      -2.606208681395e-15 
  173       6.705169017801e-10       1.199788916101e-13      -5.336024915179e-12       1.313299212133e-15       2.221115219569e-12       4.322122263857e-13      -2.546283845491e-15 
  174       6.739462004239e-10       1.185395303622e-13      -5.260286599704e-12       1.330320931362e-15       2.183536266556e-12       4.264099273258e-13      -2.486296073250e-15 
  175       6.773213521283e-10       1.170980821836e-13      -5.180894637109e-12       1.347476817087e-15       2.146740799405e-12       4.206825507969e-13      -2.426286024478e-15 
  176       6.806413841624e-10       1.156578472454e-13      -5.097850612955e-12       1.364766281285e-15       2.110725513836e-12       4.150314782949e-13      -2.366294854898e-15 
  177       6.839053175133e-10       1.142222368538e-13      -5.011158408021e-12       1.382188687321e-15       2.075485078979e-12       4.094579066603e-13      -2.306364212854e-15 
  178       6.871121667937e-10       1.127947747170e-13      -4.920824235390e-12       1.399743349235e-15       2.041012097241e-12       4.039628438504e-13      -2.246536236005e-15 
  179       6.902609401493e-10       1.113790982130e-13      -4.826856677541e-12       1.417429531024e-15       2.007297064189e-12       3.985471047103e-13      -2.186853548027e-15 
  180       6.933506391667e-10       1.099789596570e-13      -4.729266723441e-12       1.435246445939e-15       1.974328328416e-12       3.932113067442e-13      -2.127359255311e-15 
  181       6.963802587809e-10       1.085982275690e-13      -4.628067805630e-12       1.453193255763e-15       1.942092051422e-12       3.879558658875e-13      -2.068096943659e-15 
  182       6.993487871829e-10       1.072408879412e-13      -4.523275837316e-12       1.471269070108e-15       1.910572167482e-12       3.827809922778e-13      -2.009110674989e-15 
  183       7.022552057270e-10       1.059110455053e-13      -4.414909249464e-12       1.489472945696e-15       1.879750343526e-12       3.776866860266e-13      -1.950444984028e-15 
  184       7.050984888390e-10       1.046129250005e-13      -4.302989027883e-12       1.507803885651e-15       1.849605939008e-12       3.726727329904e-13      -1.892144875012e-15 
  185       7.078776039233e-10       1.033508724404e-13      -4.187538750319e-12       1.526260838786e-15       1.820115965783e-12       3.677387005429e-13      -1.834255818387e-15 
  186       7.105915112707e-10       1.021293563811e-13      -4.068584623546e-12       1.544842698887e-15       1.791255047980e-12       3.628839333459e-13      -1.776823747506e-15 
  187       7.132391639659e-10       1.009529691883e-13      -3.946155520452e-12       1.563548304007e-15       1.762995381878e-12       3.581075491209e-13      -1.719895055327e-15 
  188       7.158195077952e-10       9.982642830469e-14      -3.820283017132e-12       1.582376435752e-15       1.735306695776e-12       3.534084344206e-13      -1.663516591116e-15 
  189       7.183314811541e-10       9.875457751790e-14      -3.691001429977e-12       1.601325818565e-15       1.708156209872e-12       3.487852404006e-13      -1.607735657139e-15 
  190       7.207740149546e-10       9.774238822764e-14      -3.558347852767e-12       1.620395119018e-15       1.681508596135e-12       3.442363785905e-13      -1.552600005368e-15 
  191       7.231461040440e-10       9.679475458541e-14      -3.422360018592e-12       1.639583000430e-15       1.655332963908e-12       3.397604104785e-13      -1.498149318885e-15 
  192       7.254470276337e-10       9.591585911100e-14      -3.283069629249e-12       1.658888292784e-15       1.629624485524e-12       3.353572577106e-13      -1.444388949407e-15 
  193       7.276761452643e-10       9.510976182247e-14      -3.140508595739e-12       1.678309834214e-15       1.604384319280e-12       3.310270747356e-13      -1.391314198984e-15 
  194       7.298328269223e-10       9.438060267398e-14      -2.994711198208e-12       1.697846416291e-15       1.579612712553e-12       3.267698602350e-13      -1.338918627187e-15 
  195       7.319164531819e-10       9.373260214878e-14      -2.845714115920e-12       1.717496783493e-15       1.555308984667e-12       3.225854541835e-13      -1.287194019942e-15 
  196       7.339264153463e-10       9.317006185220e-14      -2.693556457225e-12       1.737259632673e-15       1.531471509758e-12       3.184735349088e-13      -1.236130358365e-15 
  197       7.358621155896e-10       9.269736510462e-14      -2.538279789537e-12       1.757133612532e-15       1.508097699634e-12       3.144336161521e-13      -1.185715787596e-15 
  198       7.377229670981e-10       9.231897753452e-14      -2.379928169301e-12       1.777117323081e-15       1.485183986642e-12       3.104650441278e-13      -1.135936585635e-15 
  199       7.395083942121e-10       9.203944767144e-14      -2.218548171970e-12       1.797209315115e-15       1.462725806532e-12       3.065669945843e-13      -1.086777132175e-15 
  200       7.412178325677e-10       9.186340753896e-14      -2.054188921974e-12       1.817408089681e-15       1.440717581321e-12       3.027384698633e-13      -1.038219877435e-15 
  201       7.428507292378e-10       9.179557324771e-14      -1.886902122694e-12       1.837712097544e-15       1.419152702156e-12       2.989782959606e-13      -9.902453110013e-16 
  202       7.444065428743e-10       9.184074558840e-14      -1.716742086435e-12       1.858119738661e-15       1.398023512178e-12       2.952851195859e-13      -9.428319306533e-16 
  203       7.458847438493e-10       9.200381062475e-14      -1.543765764395e-12       1.878629361647e-15       1.377321289389e-12       2.916574052230e-13      -8.959562112049e-16 
  204       7.472848143970e-10       9.228974028651e-14      -1.368032776642e-12       1.899239263242e-15       1.357036229512e-12       2.880934321901e-13      -8.495925733359e-16 
  205       7.486062487550e-10       9.270359296250e-14      -1.189605442082e-12       1.919947687783e-15       1.337157428857e-12       2.845912916998e-13      -8.037133524277e-16 
  206       7.498485533061e-10       9.325051409351e-14      -1.008548808437e-12       1.940752826674e-15       1.317672867186e-12       2.811488839190e-13      -7.582887673973e-16 
  207       7.510112467199e-10       9.393573676540e-14      -8.249306822090e-13       1.961652817850e-15       1.298569390577e-12       2.777639150296e-13      -7.132868895327e-16 
  208       7.520938600943e-10       9.476458230200e-14      -6.388216586608e-13       1.982645745250e-15       1.279832694284e-12       2.744338942881e-13      -6.686736113267e-16 
  209       7.530959370970e-10       9.574246085818e-14      -4.502951517833e-13       2.003729638286e-15       1.261447305607e-12       2.711561310860e-13      -6.244126153121e-16 
  210       7.540170341074e-10       9.687487201278e-14      -2.594274242694e-13       2.024902471308e-15       1.243396566752e-12       2.679277320100e-13      -5.804653428963e-16 
  211       7.548567203581e-10       9.816740536168e-14      -6.629761748617e-14       2.046162163077e-15       1.225662617699e-12       2.647455979018e-13      -5.367909631955e-16 
  212       7.556145780762e-10       9.962574111070e-14       1.290122185525e-13       2.067506576234e-15       1.208226379059e-12       2.616064209187e-13      -4.933463418696e-16 
  213       7.562902420156e-10       1.012553252895e-13       3.264213327574e-13       2.088933567834e-15       1.191071277308e-12       2.585073075796e-13      -4.500957057722e-16 
  214       7.568835207288e-10       1.030603697650e-13       5.258632739357e-13       2.110441145870e-15       1.174194735850e-12       2.554477008058e-13      -4.070404275543e-16 
  215       7.573942837619e-10       1.050447858141e-13       7.272737102555e-13       2.132027322297e-15       1.157597427182e-12       2.524275820542e-13      -3.641911931075e-16 
  216       7.578224232438e-10       1.072125031716e-13       9.305862519067e-13       2.153690062525e-15       1.141279593035e-12       2.494468557118e-13      -3.215584809133e-16 
  217       7.581678541319e-10       1.095674697662e-13       1.135732432284e-12       2.175427285014e-15       1.125241037090e-12       2.465053478042e-13      -2.791525564036e-16 
  218       7.584305144571e-10       1.121136514576e-13       1.342641689171e-12       2.197236860887e-15       1.109481117696e-12       2.436028047036e-13      -2.369834663205e-16 
  219       7.586103655692e-10       1.148550317722e-13       1.551241345922e-12       2.219116613523e-15       1.093998740583e-12       2.407388918370e-13      -1.950610330760e-16 
  220       7.587073923824e-10       1.177956116401e-13       1.761456592648e-12       2.241064318171e-15       1.078792351583e-12       2.379131923943e-13      -1.533948491127e-16 
  221       7.587216036202e-10       1.209394091309e-13       1.973210467400e-12       2.263077701544e-15       1.063859929341e-12       2.351252060361e-13      -1.119942712628e-16 
  222       7.586530320609e-10       1.242904591907e-13       2.186423837347e-12       2.285154441428e-15       1.049198978035e-12       2.323743476024e-13      -7.086841510924e-17 
  223       7.585017347829e-10       1.278528133781e-13       2.401015379970e-12       2.307292166284e-15       1.034806520090e-12       2.296599458204e-13      -3.002614934478e-17 
  224       7.582677934102e-10       1.316305396005e-13       2.616901564234e-12       2.329488454851e-15       1.020679088898e-12       2.269812420124e-13       1.052390986751e-17 
  225       7.579513143572e-10       1.356277218509e-13       2.833996631779e-12       2.351740835749e-15       1.006812721529e-12       2.243373888045e-13       5.077340453435e-17 
  226       7.575524290744e-10       1.398484599441e-13       3.052212578102e-12       2.374046787084e-15       9.932029514507e-13       2.217274488340e-13       9.071424047230e-17 
  227       7.570712942937e-10       1.442968692531e-13       3.271459133738e-12       2.396403736049e-15       9.798448012446e-13       2.191503934581e-13       1.303385929477e-16 
  228       7.565080922735e-10       1.489770804452e-13       3.491643745447e-12       2.418809058528e-15       9.667327753216e-13       2.166051014619e-13       1.696389123167e-16 
  229       7.558630310440e-10       1.538932392189e-13       3.712671557395e-12       2.441260078703e-15       9.538608526380e-13       2.140903577663e-13       2.086079296652e-16 
  230       7.551363446526e-10       1.590495060401e-13       3.934445392337e-12       2.463754068652e-15       9.412224794127e-13       2.116048521362e-13       2.472386624489e-16 
  231       7.543282934094e-10       1.644500558784e-13       4.156865732803e-12       2.486288247956e-15       9.288105618428e-13       2.091471778887e-13       2.855244201333e-16 
  232       7.534391641319e-10       1.700990779435e-13       4.379830702281e-12       2.508859783299e-15       9.166174588199e-13       2.067158306014e-13       3.234588098337e-16 
  233       7.524692703911e-10       1.760007754216e-13       4.603236046397e-12       2.531465788075e-15       9.046349746470e-13       2.043092068200e-13       3.610357419551e-16 
  234       7.514189527559e-10       1.821593652121e-13       4.826975114102e-12       2.554103321991e-15       8.928543517539e-13       2.019256027670e-13       3.982494358323e-16 
  235       7.502885790393e-10       1.885790776635e-13       5.050938838856e-12       2.576769390667e-15       8.812662634144e-13       1.995632130493e-13       4.350944253699e-16 
  236       7.490785445429e-10       1.952641563101e-13       5.275015719809e-12       2.599460945243e-15       8.698608064617e-13       1.972201293667e-13       4.715655646822e-16 
  237       7.477892723029e-10       2.022188576084e-13       5.499091802985e-12       2.622174881980e-15       8.586274940055e-13       1.948943392199e-13       5.076580337332e-16 
  238       7.464212079495e-10       2.094470646861e-13       5.723057187592e-12       2.644908198375e-15       8.475572741196e-13       1.925841733413e-13       5.433674086134e-16 
  239       7.449748034347e-10       2.169511031684e-13       5.946826021240e-12       2.667658472816e-15       8.366487366743e-13       1.902896807373e-13       5.786898654341e-16 
  240       7.434505327946e-10       2.247328530991e-13       6.170317679610e-12       2.690423413216e-15       8.259022684092e-13       1.880113344454e-13       6.136219997239e-16 
  241       7.418488976787e-10       2.327941274036e-13       6.393450345254e-12       2.713200703049e-15       8.153180577887e-13       1.857495899607e-13       6.481607686481e-16 
  242       7.401704275839e-10       2.411366708110e-13       6.616141002546e-12       2.735988001287e-15       8.048960919915e-13       1.835048848900e-13       6.823034967848e-16 
  243       7.384156800884e-10       2.497621587761e-13       6.838305432629e-12       2.758782942332e-15       7.946361539016e-13       1.812776386073e-13       7.160478819014e-16 
  244       7.365852410857e-10       2.586721964016e-13       7.059858208365e-12       2.781583135949e-15       7.845378190979e-13       1.790682519080e-13       7.493920007309e-16 
  245       7.346797250184e-10       2.678683173600e-13       7.280712689284e-12       2.804386167199e-15       7.746004528455e-13       1.768771066640e-13       7.823343147483e-16 
  246       7.326997751123e-10       2.773519828160e-13       7.500781016533e-12       2.827189596376e-15       7.648232070852e-13       1.747045654783e-13       8.148736759471e-16 
  247       7.306460636103e-10       2.871245803486e-13       7.719974107827e-12       2.849990958934e-15       7.552050174242e-13       1.725509713399e-13       8.470093326153e-16 
  248       7.285192920061e-10       2.971874228729e-13       7.938201652394e-12       2.872787765428e-15       7.457446001265e-13       1.704166472784e-13       8.787409351121e-16 
  249       7.263201912785e-10       3.075417475625e-13       8.155372105927e-12       2.895577501443e-15       7.364404491030e-13       1.683018960186e-13       9.100685416440e-16 
