# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.489801298935e-10       1.271613128703e-13      -5.738733192510e-12       0.000000000000e+00       2.463319111096e-12       4.685560977221e-13      -2.904056910739e-15 
  168       6.527289622895e-10       1.257667389696e-13      -5.685159656614e-12       0.000000000000e+00       2.420842215272e-12       4.623036860629e-13      -2.844649738590e-15 
  169       6.564307236118e-10       1.243505774043e-13      -5.627950391557e-12       0.000000000000e+00       2.379276079900e-12       4.561389259740e-13      -2.785227570642e-15 
  170       6.600839332635e-10       1.229160101971e-13      -5.567097375102e-12       0.000000000000e+00       2.338556480329e-12       4.500521627661e-13      -2.725709404378e-15 
  171       6.636871754471e-10       1.214662542505e-13      -5.502594144101e-12       0.000000000000e+00       2.298626908091e-12       4.440351682110e-13      -2.666030420378e-15 
  172       6.672394004369e-10       1.200042683676e-13      -5.434433671344e-12       0.000000000000e+00       2.259478976257e-12       4.380878860542e-13      -2.606208681395e-15 
  173       6.707396475976e-10       1.185330248798e-13      -5.362610387380e-12       0.000000000000e+00       2.221115219569e-12       4.322122263857e-13      -2.546283845491e-15 
  174       6.741869500046e-10       1.170556039595e-13      -5.287120900604e-12       0.000000000000e+00       2.183536266556e-12       4.264099273258e-13      -2.486296073250e-15 
  175       6.775803343483e-10       1.155751948968e-13      -5.207964034338e-12       0.000000000000e+00       2.146740799405e-12       4.206825507969e-13      -2.426286024478e-15 
  176       6.809188208379e-10       1.140950973763e-13      -5.125140863917e-12       0.000000000000e+00       2.110725513836e-12       4.150314782949e-13      -2.366294854898e-15 
  177       6.842014231060e-10       1.126187227541e-13      -5.038654753763e-12       0.000000000000e+00       2.075485078979e-12       4.094579066603e-13      -2.306364212854e-15 
  178       6.874271481126e-10       1.111495953341e-13      -4.948511394472e-12       0.000000000000e+00       2.041012097241e-12       4.039628438504e-13      -2.246536236005e-15 
  179       6.905949960492e-10       1.096913536455e-13      -4.854718839894e-12       0.000000000000e+00       2.007297064189e-12       3.985471047103e-13      -2.186853548027e-15 
  180       6.937039602434e-10       1.082477517191e-13      -4.757287544213e-12       0.000000000000e+00       1.974328328416e-12       3.932113067442e-13      -2.127359255311e-15 
  181       6.967530270628e-10       1.068226603644e-13      -4.656230399031e-12       0.000000000000e+00       1.942092051422e-12       3.879558658875e-13      -2.068096943659e-15 
  182       6.997411758192e-10       1.054200684461e-13      -4.551562770445e-12       0.000000000000e+00       1.910572167482e-12       3.827809922778e-13      -2.009110674989e-15 
  183       7.026673786730e-10       1.040440841612e-13      -4.443302536136e-12       0.000000000000e+00       1.879750343526e-12       3.776866860266e-13      -1.950444984028e-15 
  184       7.055306005372e-10       1.026989363156e-13      -4.331470122441e-12       0.000000000000e+00       1.849605939008e-12       3.726727329904e-13      -1.892144875012e-15 
  185       7.083297989818e-10       1.013889756010e-13      -4.216088541442e-12       0.000000000000e+00       1.820115965783e-12       3.677387005429e-13      -1.834255818387e-15 
  186       7.110639241378e-10       1.001186758719e-13      -4.097183428043e-12       0.000000000000e+00       1.791255047980e-12       3.628839333459e-13      -1.776823747506e-15 
  187       7.137319186015e-10       9.889263542188e-14      -3.974783077055e-12       0.000000000000e+00       1.762995381878e-12       3.581075491209e-13      -1.719895055327e-15 
  188       7.163327173390e-10       9.771557826098e-14      -3.848918480274e-12       0.000000000000e+00       1.735306695776e-12       3.534084344206e-13      -1.663516591116e-15 
  189       7.188652475899e-10       9.659235539217e-14      -3.719623363562e-12       0.000000000000e+00       1.708156209872e-12       3.487852404006e-13      -1.607735657139e-15 
  190       7.213284287716e-10       9.552794608824e-14      -3.586934223935e-12       0.000000000000e+00       1.681508596135e-12       3.442363785905e-13      -1.552600005368e-15 
  191       7.237212444741e-10       9.452725436400e-14      -3.450888223218e-12       0.000000000000e+00       1.655332963908e-12       3.397604104785e-13      -1.498149318885e-15 
  192       7.260429646727e-10       9.359447868270e-14      -3.311516615332e-12       0.000000000000e+00       1.629624485524e-12       3.353572577106e-13      -1.444388949407e-15 
  193       7.282929400367e-10       9.273369732150e-14      -3.168850896247e-12       0.000000000000e+00       1.604384319280e-12       3.310270747356e-13      -1.391314198984e-15 
  194       7.304705314772e-10       9.194906952714e-14      -3.022924932928e-12       0.000000000000e+00       1.579612712553e-12       3.267698602350e-13      -1.338918627187e-15 
  195       7.325751102875e-10       9.124483612257e-14      -2.873774993404e-12       0.000000000000e+00       1.555308984667e-12       3.225854541835e-13      -1.287194019942e-15 
  196       7.346060582829e-10       9.062532011361e-14      -2.721439776836e-12       0.000000000000e+00       1.531471509758e-12       3.184735349088e-13      -1.236130358365e-15 
  197       7.365627679410e-10       9.009492729553e-14      -2.565960443583e-12       0.000000000000e+00       1.508097699634e-12       3.144336161521e-13      -1.185715787596e-15 
  198       7.384446425415e-10       8.965814685976e-14      -2.407380645269e-12       0.000000000000e+00       1.485183986642e-12       3.104650441278e-13      -1.135936585635e-15 
  199       7.402510963068e-10       8.931955200044e-14      -2.245746554855e-12       0.000000000000e+00       1.462725806532e-12       3.065669945843e-13      -1.086777132175e-15 
  200       7.419815545417e-10       8.908380052113e-14      -2.081106896701e-12       0.000000000000e+00       1.440717581321e-12       3.027384698633e-13      -1.038219877435e-15 
  201       7.436354537737e-10       8.895563544139e-14      -1.913512976636e-12       0.000000000000e+00       1.419152702156e-12       2.989782959606e-13      -9.902453110013e-16 
  202       7.452122418930e-10       8.893988560345e-14      -1.743018712030e-12       0.000000000000e+00       1.398023512178e-12       2.952851195859e-13      -9.428319306533e-16 
  203       7.467113782926e-10       8.904146627883e-14      -1.569680661851e-12       0.000000000000e+00       1.377321289389e-12       2.916574052230e-13      -8.959562112049e-16 
  204       7.481323340086e-10       8.926537977496e-14      -1.393558056745e-12       0.000000000000e+00       1.357036229512e-12       2.880934321901e-13      -8.495925733359e-16 
  205       7.494745918600e-10       8.961671604183e-14      -1.214712829095e-12       0.000000000000e+00       1.337157428857e-12       2.845912916998e-13      -8.037133524277e-16 
  206       7.507376465890e-10       9.010065327864e-14      -1.033209643090e-12       0.000000000000e+00       1.317672867186e-12       2.811488839190e-13      -7.582887673973e-16 
  207       7.519210050012e-10       9.072245854041e-14      -8.491159247963e-13       0.000000000000e+00       1.298569390577e-12       2.777639150296e-13      -7.132868895327e-16 
  208       7.530241861054e-10       9.148748834460e-14      -6.625018922217e-13       0.000000000000e+00       1.279832694284e-12       2.744338942881e-13      -6.686736113267e-16 
  209       7.540467212540e-10       9.240118927779e-14      -4.734405853843e-13       0.000000000000e+00       1.261447305607e-12       2.711561310860e-13      -6.244126153121e-16 
  210       7.549881542829e-10       9.346909860228e-14      -2.820078963799e-13       0.000000000000e+00       1.243396566752e-12       2.679277320100e-13      -5.804653428963e-16 
  211       7.558480416516e-10       9.469684486273e-14      -8.828259944953e-14       0.000000000000e+00       1.225662617699e-12       2.647455979018e-13      -5.367909631955e-16 
  212       7.566259525838e-10       9.609014849281e-14       1.076536189526e-13       0.000000000000e+00       1.208226379059e-12       2.616064209187e-13      -4.933463418696e-16 
  213       7.573215090950e-10       9.765449706666e-14       3.057203288101e-13       0.000000000000e+00       1.191071277308e-12       2.585073075796e-13      -4.500957057722e-16 
  214       7.579345087952e-10       9.939414540025e-14       5.058512380290e-13       0.000000000000e+00       1.174194735850e-12       2.554477008058e-13      -4.070404275543e-16 
  215       7.584648106540e-10       1.013130490683e-13       7.079821231329e-13       0.000000000000e+00       1.157597427182e-12       2.524275820542e-13      -3.641911931075e-16 
  216       7.589122961012e-10       1.034151834426e-13       9.120466898272e-13       0.000000000000e+00       1.141279593035e-12       2.494468557118e-13      -3.215584809133e-16 
  217       7.592768692718e-10       1.057045434418e-13       1.117976553985e-12       0.000000000000e+00       1.125241037090e-12       2.465053478042e-13      -2.791525564036e-16 
  218       7.595584572512e-10       1.081851432816e-13       1.325701222632e-12       0.000000000000e+00       1.109481117696e-12       2.436028047036e-13      -2.369834663205e-16 
  219       7.597570103205e-10       1.108610162251e-13       1.535148074937e-12       0.000000000000e+00       1.093998740583e-12       2.407388918370e-13      -1.950610330760e-16 
  220       7.598725022013e-10       1.137362143326e-13       1.746242343189e-12       0.000000000000e+00       1.078792351583e-12       2.379131923943e-13      -1.533948491127e-16 
  221       7.599049303009e-10       1.168148082119e-13       1.958907093795e-12       0.000000000000e+00       1.063859929341e-12       2.351252060361e-13      -1.119942712628e-16 
  222       7.598543159577e-10       1.201008867681e-13       2.173063208254e-12       0.000000000000e+00       1.049198978035e-12       2.323743476024e-13      -7.086841510924e-17 
  223       7.597207046857e-10       1.235985569540e-13       2.388629364154e-12       0.000000000000e+00       1.034806520090e-12       2.296599458204e-13      -3.002614934478e-17 
  224       7.595041664205e-10       1.273119435203e-13       2.605522016147e-12       0.000000000000e+00       1.020679088898e-12       2.269812420124e-13       1.052390986751e-17 
  225       7.592047957634e-10       1.312451887652e-13       2.823655376947e-12       0.000000000000e+00       1.006812721529e-12       2.243373888045e-13       5.077340453435e-17 
  226       7.588227122274e-10       1.354024522850e-13       3.042941398305e-12       0.000000000000e+00       9.932029514507e-13       2.217274488340e-13       9.071424047230e-17 
  227       7.583580604818e-10       1.397879107238e-13       3.263289752001e-12       0.000000000000e+00       9.798448012446e-13       2.191503934581e-13       1.303385929477e-16 
  228       7.578110105975e-10       1.444057575241e-13       3.484607810831e-12       0.000000000000e+00       9.667327753216e-13       2.166051014619e-13       1.696389123167e-16 
  229       7.571817582921e-10       1.492602026762e-13       3.706800629588e-12       0.000000000000e+00       9.538608526380e-13       2.140903577663e-13       2.086079296652e-16 
  230       7.564705251749e-10       1.543554724690e-13       3.929770926051e-12       0.000000000000e+00       9.412224794127e-13       2.116048521362e-13       2.472386624489e-16 
  231       7.556775589922e-10       1.596958092398e-13       4.153419061973e-12       0.000000000000e+00       9.288105618428e-13       2.091471778887e-13       2.855244201333e-16 
  232       7.548031338724e-10       1.652854711240e-13       4.377643024062e-12       0.000000000000e+00       9.166174588199e-13       2.067158306014e-13       3.234588098337e-16 
  233       7.538475505708e-10       1.711287318061e-13       4.602338404973e-12       0.000000000000e+00       9.046349746470e-13       2.043092068200e-13       3.610357419551e-16 
  234       7.528111367153e-10       1.772298802690e-13       4.827398384288e-12       0.000000000000e+00       8.928543517539e-13       2.019256027670e-13       3.982494358323e-16 
  235       7.516942470508e-10       1.835932205443e-13       5.052713709506e-12       0.000000000000e+00       8.812662634144e-13       1.995632130493e-13       4.350944253699e-16 
  236       7.504972636849e-10       1.902230714628e-13       5.278172677028e-12       0.000000000000e+00       8.698608064617e-13       1.972201293667e-13       4.715655646822e-16 
  237       7.492205963329e-10       1.971237664039e-13       5.503661113142e-12       0.000000000000e+00       8.586274940055e-13       1.948943392199e-13       5.076580337332e-16 
  238       7.478646780197e-10       2.042992640674e-13       5.729068859654e-12       0.000000000000e+00       8.475572741196e-13       1.925841733413e-13       5.433674086134e-16 
  239       7.464299513911e-10       2.117519551369e-13       5.954309706090e-12       0.000000000000e+00       8.366487366743e-13       1.902896807373e-13       5.786898654341e-16 
  240       7.449168820487e-10       2.194837828347e-13       6.179302628180e-12       0.000000000000e+00       8.259022684092e-13       1.880113344454e-13       6.136219997239e-16 
  241       7.433259632524e-10       2.274966243344e-13       6.403965386558e-12       0.000000000000e+00       8.153180577887e-13       1.857495899607e-13       6.481607686481e-16 
  242       7.416577161565e-10       2.357922896900e-13       6.628214521468e-12       0.000000000000e+00       8.048960919915e-13       1.835048848900e-13       6.823034967848e-16 
  243       7.399126900442e-10       2.443725207654e-13       6.851965347479e-12       0.000000000000e+00       7.946361539016e-13       1.812776386073e-13       7.160478819014e-16 
  244       7.380914625642e-10       2.532389901641e-13       7.075131948186e-12       0.000000000000e+00       7.845378190979e-13       1.790682519080e-13       7.493920007309e-16 
  245       7.361946399656e-10       2.623933001586e-13       7.297627170923e-12       0.000000000000e+00       7.746004528455e-13       1.768771066640e-13       7.823343147483e-16 
  246       7.342228573336e-10       2.718369816198e-13       7.519362621470e-12       0.000000000000e+00       7.648232070852e-13       1.747045654783e-13       8.148736759471e-16 
  247       7.321767788250e-10       2.815714929468e-13       7.740248658761e-12       0.000000000000e+00       7.552050174242e-13       1.725509713399e-13       8.470093326153e-16 
  248       7.300570979037e-10       2.915982189958e-13       7.960194389594e-12       0.000000000000e+00       7.457446001265e-13       1.704166472784e-13       8.787409351121e-16 
  249       7.278645375764e-10       3.019184700102e-13       8.179107663338e-12       0.000000000000e+00       7.364404491030e-13       1.683018960186e-13       9.100685416440e-16 
